Thrust,airspeed,RPM,Torque
0.595521629496,0,1000,0.114888759183673
0.587074514184,0.134111777696317,1000,0.114888759183673
0.578627398872,0.268223555392635,1000,0.115838253061224
0.565956725904,0.447039258987724,1000,0.116787746938775
0.557509610592,0.581151036684042,1000,0.116787746938775
0.544838937624,0.715262814380359,1000,0.117737240816327
0.532168264656,0.849374592076676,1000,0.117737240816327
0.519497591688,1.02819029567177,1000,0.117737240816327
0.502603361064,1.16230207336808,1000,0.117737240816327
0.489932688096,1.2964138510644,1000,0.117737240816327
0.473038457472,1.43052562876072,1000,0.116787746938775
0.451920669192,1.60934133235581,1000,0.115838253061224
0.435026438568,1.74345311005212,1000,0.114888759183673
0.413908650288,1.87756488774844,1000,0.113939265306122
0.392790862008,2.01167666544476,1000,0.11204027755102
0.371673073728,2.19049236903985,1000,0.109191795918367
0.346331727792,2.32460414673617,1000,0.106343314285714
0.325213939512,2.45871592443248,1000,0.103494832653061
0.299872593576,2.5928277021288,1000,0.0996968571428571
0.27453124764,2.77164340572389,1000,0.094949387755102
0.249189901704,2.90575518342021,1000,0.0892524244897959
0.223848555768,3.03986696111652,1000,0.0835554612244898
0.198507209832,3.17397873881284,1000,0.0778584979591837
0.173165863896,3.35279444240793,1000,0.0702625469387755
0.143600960304,3.48690622010425,1000,0.0617171020408163
0.114036056712,3.62101799780057,1000,0.0541211510204082
0.088694710776,3.75512977549688,1000,0.044626212244898
0.059129807184,3.93394547909197,1000,0.0351312734693877
0.029564903592,4.06805725678829,1000,0.0256363346938775
0,4.20216903448461,1000,0.0170908897959184
2.38631007564,0,2000,0.458605542857143
2.352521614392,0.268223555392635,2000,0.462403518367347
2.314509595488,0.581151036684042,2000,0.465252
2.276497576584,0.849374592076676,2000,0.468100481632653
2.234262000024,1.16230207336808,2000,0.469999469387755
2.183579308152,1.43052562876072,2000,0.470948963265306
2.13289661628,1.74345311005212,2000,0.471898457142857
2.077990366752,2.01167666544476,2000,0.472847951020408
2.018860559568,2.32460414673617,2000,0.471898457142857
1.955507194728,2.5928277021288,2000,0.470948963265306
1.887930272232,2.90575518342021,2000,0.469049975510204
1.81612979208,3.17397873881284,2000,0.466201493877551
1.740105754272,3.48690622010425,2000,0.461454024489796
1.659858158808,3.75512977549688,2000,0.454807567346939
1.575387005688,4.06805725678829,2000,0.447211616326531
1.486692294912,4.33628081218093,2000,0.43771667755102
1.397997584136,4.64920829347233,2000,0.427272244897959
1.300855758048,4.91743184886497,2000,0.413979330612245
1.20371393196,5.23035933015637,2000,0.397837934693878
1.106572105872,5.49858288554901,2000,0.379797551020408
1.005206722128,5.81151036684042,2000,0.359858179591837
0.899617780728,6.07973392223305,2000,0.336120832653061
0.794028839328,6.39266140352446,2000,0.310484497959184
0.688439897928,6.66088495891709,2000,0.281050187755102
0.578627398872,6.9738124402085,2000,0.248767395918367
0.46459134216,7.24203599560113,2000,0.215535110204082
0.350555285448,7.55496347689254,2000,0.179454342857143
0.236519228736,7.82318703228517,2000,0.141474587755102
0.118259614368,8.13611451357658,2000,0.103494832653061
0,8.40433806896922,2000,0.0693130530612245
5.372365338432,0,3000,1.03115035102041
5.296341300624,0.447039258987724,3000,1.03874630204082
5.211870147504,0.849374592076676,3000,1.04539275918367
5.123175436728,1.2964138510644,3000,1.05108972244898
5.02603361064,1.74345311005212,3000,1.05583719183673
4.916221111584,2.19049236903985,3000,1.05963516734694
4.802185054872,2.5928277021288,3000,1.06153415510204
4.675478325192,3.03986696111652,3000,1.06248364897959
4.544548037856,3.48690622010425,3000,1.06153415510204
4.400947077552,3.93394547909197,3000,1.05868567346939
4.253122559592,4.33628081218093,3000,1.05393820408163
4.092627368664,4.78332007116865,3000,1.04729174693878
3.923685062424,5.23035933015637,3000,1.03684731428571
3.742072083216,5.6773985891441,3000,1.0235544
3.552011988696,6.07973392223305,3000,1.00646351020408
3.353504778864,6.52677318122077,3000,0.984625151020408
3.14655045372,6.9738124402085,3000,0.958988816326531
2.93537257092,7.37614777329745,3000,0.929554506122449
2.719971130464,7.82318703228517,3000,0.894423232653061
2.496122574696,8.2702262912729,3000,0.854544489795918
2.268050461272,8.71726555026062,3000,0.808019289795918
2.035754790192,9.11960088334957,3000,0.755797126530612
1.7950120038,9.5666401423373,3000,0.696928506122449
1.550045659752,10.013679401325,3000,0.630463934693878
1.300855758048,10.4607186603127,3000,0.5583024
1.047442298688,10.8630539934017,3000,0.482342889795918
0.789805281672,11.3100932523894,3000,0.401635910204082
0.527944707,11.7571325113771,3000,0.317130955102041
0.266084132328,12.2041717703649,3000,0.231676506122449
0,12.6065071034538,3000,0.152868514285714
9.574805206152,0,4000,1.7698565877551
9.443874918816,0.581151036684042,4000,1.78694747755102
9.296050400856,1.16230207336808,4000,1.80308887346939
9.135555209928,1.74345311005212,4000,1.81733128163265
8.962389346032,2.32460414673617,4000,1.82872520816327
8.772329251512,2.90575518342021,4000,1.83727065306122
8.565374926368,3.48690622010425,4000,1.84201812244898
8.345749928256,4.06805725678829,4000,1.84391711020408
8.10923069952,4.64920829347233,4000,1.84296761632653
7.860040797816,5.23035933015637,4000,1.83727065306122
7.589733107832,5.81151036684042,4000,1.82777571428571
7.302531187224,6.39266140352446,4000,1.8125838122449
7.002658593648,6.9738124402085,4000,1.79169494693878
6.681668211792,7.55496347689254,4000,1.7641596244898
6.343783599312,8.13611451357658,4000,1.72997784489796
5.984781198552,8.71726555026062,4000,1.68914960816327
5.61733168248,9.29841658694466,4000,1.63977592653061
5.23721149344,9.83486369772993,4000,1.5837557877551
4.848644189088,10.416014734414,4000,1.52013969795918
4.451629769424,10.997165771098,4000,1.44797816326531
4.046168234448,11.5783168077821,4000,1.36917017142857
3.628036026504,12.1594678444661,4000,1.27991774693878
3.201456703248,12.7406188811501,4000,1.17927139591837
2.76643026468,13.3217699178342,4000,1.06723111836735
2.3229567108,13.9029209545182,4000,0.947594889795918
1.871036041608,14.4840719912023,4000,0.819413216326531
1.410668257104,15.0652230278863,4000,0.681736604081633
0.946076914944,15.6463740645703,4000,0.537413534693877
0.477262015128,16.2275251012544,4000,0.393090465306122
0,16.8086761379384,4000,0.257312840816327
15.018971024736,0,5000,2.71460299591837
14.812016699592,0.715262814380359,5000,2.7449868
14.583944586168,1.43052562876072,5000,2.77347161632653
14.334754684464,2.19049236903985,5000,2.79815845714286
14.06444699448,2.90575518342021,5000,2.81809782857143
13.76879795856,3.62101799780057,5000,2.83328973061224
13.447807576704,4.33628081218093,5000,2.84278466938775
13.105699406568,5.05154362656128,5000,2.84563315102041
12.73402633284,5.81151036684042,5000,2.8418351755102
12.337011913176,6.52677318122077,5000,2.83139074285714
11.918879705232,7.24203599560113,5000,2.81335035918367
11.471182593696,7.95729880998149,5000,2.78581503673469
10.993920578568,8.67256162436185,5000,2.7487847755102
10.487093659848,9.43252836464098,5000,2.70131008163265
9.959148952848,10.1477911790213,5000,2.64434044897959
9.3974157846,10.8630539934017,5000,2.57502739591837
8.814564828072,11.5783168077821,5000,2.49432041632653
8.21481964092,12.3382835480612,5000,2.40221951020408
7.6024037808,13.0535463624415,5000,2.29777518367347
6.977317247712,13.7688091768219,5000,2.18573490612245
6.339560041656,14.4840719912023,5000,2.06514918367347
5.684908604976,15.1993348055826,5000,1.92937155918367
5.021810052984,15.9593015458618,5000,1.77745253877551
4.337593712712,16.6745643602421,5000,1.60939212244898
3.644930257128,17.3898271746225,5000,1.42993777959184
2.939596128576,18.1050899890028,5000,1.23719052244898
2.2173677694,18.8203528033832,5000,1.02925136326531
1.490915852568,19.5803195436623,5000,0.810867771428571
0.747569705112,20.2955823580427,5000,0.590585191836735
0,21.010845172423,5000,0.382646032653061
21.9624998112,0,6000,4.51389389387755
21.654180102312,0.849374592076676,6000,4.47211616326531
21.316295489832,1.74345311005212,6000,4.43508590204082
20.944622416104,2.5928277021288,6000,4.40185361632653
20.543384438784,3.48690622010425,6000,4.37052031836735
20.10413444256,4.33628081218093,6000,4.33728803265306
19.626872427432,5.23035933015637,6000,4.30120726530612
19.1115983934,6.07973392223305,6000,4.26037902857143
18.56253589812,6.9738124402085,6000,4.21670231020408
17.975461383936,7.82318703228517,6000,4.16827812244898
17.350374850848,8.71726555026062,6000,4.11415697142857
16.678829183544,9.5666401423373,6000,4.05054088163265
15.977718612648,10.416014734414,6000,3.97932884081633
15.234372465192,11.3100932523894,6000,3.89672287346939
14.453014298832,12.1594678444661,6000,3.80367247346939
13.633644113568,13.0535463624415,6000,3.69637966530612
12.784709024712,13.9029209545182,6000,3.57484444897959
11.914656147576,14.7969994724937,6000,3.4390668244898
11.02348548216,15.6463740645703,6000,3.28524881632653
10.11542058612,16.5404525825458,6000,3.1190873877551
9.1862379018,17.3898271746225,6000,2.94058253877551
8.2359374292,18.2839056925979,6000,2.7411888244898
7.272966283632,19.1332802846746,6000,2.52090624489796
6.284653792128,20.02735880265,6000,2.27688631836735
5.275223512344,20.8767333947267,6000,2.01672499591837
4.24467544428,21.7261079868034,6000,1.73947278367347
3.205680260904,22.6201865047789,6000,1.4403822122449
2.149790846904,23.4695610968555,6000,1.12704923265306
1.081230759936,24.363639614831,6000,0.811817265306122
0,25.2130142069076,6000,0.514625681632653
30.384273777264,0,7000,6.9284568244898
29.949247338696,1.02819029567177,7000,6.7480529877551
29.476208881224,2.01167666544476,7000,6.59518447346939
28.95248773188,3.03986696111652,7000,6.46225533061224
28.386531005976,4.06805725678829,7000,6.34546758367347
27.7698915882,5.05154362656128,7000,6.23342730612245
27.098345920896,6.07973392223305,7000,6.12423551020408
26.380341119376,7.10792421790482,7000,6.01694270204082
25.607430068328,8.13611451357658,7000,5.9105993877551
24.783836325408,9.11960088334957,7000,5.80425607346939
23.90533633296,10.1477911790213,7000,5.69601377142857
22.97615364864,11.1759814746931,7000,5.583024
21.992064714792,12.1594678444661,7000,5.46148878367347
20.961516646728,13.1876581401379,7000,5.33330711020408
19.876062329136,14.2158484358096,7000,5.19373151020408
18.739925319672,15.1993348055826,7000,5.03801451428571
17.574223406616,16.2275251012544,7000,4.86710561632653
16.378956589968,17.2557153969262,7000,4.67625734693878
15.158348427384,18.2839056925979,7000,4.46357071836735
13.903951803552,19.2673920623709,7000,4.2299952244898
12.624213833784,20.2955823580427,7000,3.98027833469388
11.323358075736,21.3237726537144,7000,3.70397561632653
9.992937414096,22.3072590234874,7000,3.39918808163265
8.628728291208,23.3354493191592,7000,3.06306724897959
7.24340138004,24.363639614831,7000,2.70605755102041
5.836956680592,25.347125984604,7000,2.3300579755102
4.405170635208,26.3753162802757,7000,1.92272510204082
2.964937474512,27.4035065759475,7000,1.49735184489796
1.486692294912,28.4316968716193,7000,1.06343314285714
0,29.4151832413923,7000,0.66084773877551
40.394105421984,0,8000,10.1415441061224
39.823925138424,1.16230207336808,8000,9.71806983673469
39.177720817056,2.32460414673617,8000,9.36200963265306
38.47661024616,3.48690622010425,8000,9.06291906122449
37.712146310424,4.64920829347233,8000,8.80750520816327
36.880105452192,5.81151036684042,8000,8.57677819591837
35.976264113808,6.9738124402085,8000,8.36029359183673
35.004845852928,8.13611451357658,8000,8.15425342040816
33.965850669552,9.29841658694466,8000,7.95865768163265
32.855055006024,10.416014734414,8000,7.77065789387755
31.67668242,11.5783168077821,8000,7.58645608163265
30.426509353824,12.7406188811501,8000,7.40510275102041
29.108759365152,13.9029209545182,8000,7.21995144489796
27.723432453984,15.0652230278863,8000,7.03005266938775
26.278975735632,16.2275251012544,8000,6.82970946122449
24.77116565244,17.3898271746225,8000,6.61512384489796
23.225343550344,18.5521292479906,8000,6.38439683265306
21.649956544656,19.7144313213586,8000,6.12898297959184
20.04078107772,20.8767333947267,8000,5.84603380408163
18.385146476568,22.0390354680948,8000,5.53175133061224
16.691499856512,23.2013375414629,8000,5.19563049795918
14.964064775208,24.363639614831,8000,4.82627737959184
13.202841232656,25.5259416881991,8000,4.41894450612245
11.4036056712,26.6882437615671,8000,3.97363187755102
9.56635809084,27.8505458349352,8000,3.50268291428571
7.703769164544,29.0128479083033,8000,3.00609761632653
5.811615334656,30.1304460557726,8000,2.47153256326531
3.851884582272,31.2927481291407,8000,1.89329079183673
1.96395431004,32.4550502025088,8000,1.3454328244898
0,33.6173522758769,8000,0.820362710204082
52.190501955192,0,9000,14.5377007591837
51.455602923048,1.2964138510644,9000,13.6774593061224
50.610891391848,2.5928277021288,9000,12.9140662285714
49.69015582284,3.8892415531932,9000,12.3320264816327
48.689172658368,5.23035933015637,9000,11.8563300489796
47.59949478312,6.52677318122077,9000,11.4518456571429
46.421122197096,7.82318703228517,9000,11.0824925387755
45.14983134264,9.11960088334957,9000,10.7406747428571
43.789845777408,10.416014734414,9000,10.4216448
42.345389059056,11.7124285854784,9000,10.1225542285714
40.808014072272,13.0088424365428,9000,9.83770606530612
39.181944374712,14.3052562876072,9000,9.56235284081633
37.471403524032,15.6463740645703,9000,9.29364607346939
35.676391520232,16.9427879156347,9000,9.02493930612245
33.805355478624,18.2392017666991,9000,8.75148506938775
31.86674251452,19.5356156177636,9000,8.4637884244898
29.877446858544,20.832029468828,9000,8.15805139591837
27.85436274132,22.1284433198924,9000,7.82382955102041
25.78481948988,23.4248571709568,9000,7.45542592653061
23.668817104224,24.7659749479199,9000,7.05094153469388
21.510579142008,26.0623887989843,9000,6.61512384489796
19.305882045576,27.3588026500487,9000,6.1394274122449
17.050502257272,28.6552165011131,9000,5.61720577959184
14.735992661784,29.9516303521775,9000,5.04466097142857
12.391918162704,31.2480442032419,9000,4.44458084081633
9.997160971752,32.5444580543063,9000,3.80841994285714
7.555944646584,33.8408719053707,9000,3.12288536326531
5.072492744856,35.1819896823339,9000,2.39557305306122
2.55525238188,36.4784035333983,9000,1.66256377959184
0,37.7748173844627,9000,1.0216554122449
65.735451357984,0,10000,20.107431844898
64.869622038504,1.43052562876072,10000,18.741110155102
63.809509066848,2.90575518342021,10000,17.3994753061224
62.618465807856,4.33628081218093,10000,16.2059615020408
61.342951395744,5.81151036684042,10000,15.4074371510204
59.957624484576,7.24203599560113,10000,14.7703267591837
58.458261516696,8.67256162436185,10000,14.217721322449
56.844862492104,10.1477911790213,10000,13.7201865306122
55.121650968456,11.5783168077821,10000,13.2634799755102
53.284403388096,13.0088424365428,10000,12.8390562122449
51.333119751024,14.4840719912023,10000,12.4421677714286
49.276247172552,15.914597619963,10000,12.0642692081633
47.11378565268,17.3898271746225,10000,11.7025120408163
44.845735191408,18.8203528033832,10000,11.3474013306122
42.493213577016,20.2508784321439,10000,10.9913411265306
40.047773694192,21.7261079868034,10000,10.6200890204082
37.555874677152,23.1566336155641,10000,10.2288975428571
35.021740083552,24.5871592443248,10000,9.80447377959184
32.432699240424,26.0623887989843,10000,9.33827228571429
29.771857917144,27.492914427745,10000,8.82364660408163
27.043439671368,28.9681439824045,10000,8.26344521632653
24.260115176064,30.3986696111652,10000,7.65671862857143
21.417660873576,31.829195239926,10000,6.99492139591837
18.507629648592,33.3044247945855,10000,6.27520503673469
15.546915731736,34.7349504233462,10000,5.51276145306122
12.539742680664,36.1654760521069,10000,4.71518659591837
9.473439822408,37.6407056067664,10000,3.85114716734694
6.364901387592,39.0712312355271,10000,2.94343102040816
3.20990381856,40.5464607901866,10000,2.02716942857143
0,41.9769864189473,10000,1.23244305306122
80.049088254168,0,11000,23.6832257877551
79.55070845076,1.60934133235581,11000,22.3567828408163
78.406124325984,3.17397873881284,11000,21.0436328081633
77.012350299504,4.78332007116865,11000,19.7048464408163
75.45385752444,6.34795747762568,11000,18.3850499510204
73.793999365632,7.95729880998149,11000,17.6919194204082
71.99054024652,9.5666401423373,11000,17.1260210693878
70.043480167104,11.1312775487943,11000,16.6237388081633
67.95704268504,12.7406188811501,11000,16.1622847836735
65.731227800328,14.349960213506,11000,15.7217196244898
63.366035512968,15.914597619963,11000,15.2953968734694
60.865689380616,17.5239389523188,11000,14.8842660244898
58.225965845616,19.0885763587758,11000,14.4750341632653
55.446864907968,20.6979176911316,11000,14.0601053387755
52.566398586576,22.3072590234874,11000,13.6347320816327
49.571896208472,23.8718964299445,11000,13.1808740081633
46.50136979256,25.4812377623003,11000,12.6947331428571
43.371713569464,27.0905790946561,11000,12.1639660653061
40.14491552028,28.6552165011131,11000,11.5724313795918
36.8505405486,30.2645578334689,11000,10.9267755428571
33.497035769736,31.829195239926,11000,10.2298470367347
30.067506953064,33.4385365722818,11000,9.47594889795918
26.56617765624,35.0478779046376,11000,8.6593841632653
22.980377206296,36.6125153110946,11000,7.7716073877551
19.3227762762,38.2218566434504,11000,6.82686097959184
15.601821981264,39.7864940499075,11000,5.82514493877551
11.809067206176,41.3958353822633,11000,4.7493683755102
7.944511950936,43.0051767146191,11000,3.61282420408163
4.016603330856,44.5698141210761,11000,2.47058306938775
0,46.1791554534319,11000,1.47456399183673
95.490415044504,0,12000,28.0262107836735
95.266566488736,1.74345311005212,12000,26.8251010285714
95.004705914064,3.48690622010425,12000,25.6173448163265
94.071299672088,5.23035933015637,12000,24.3554674530612
92.466347762808,6.9738124402085,12000,23.0622567918367
90.439040087928,8.71726555026062,12000,21.7529047346939
88.18788385728,10.416014734414,12000,20.8091078204082
85.763561762736,12.1594678444661,12000,20.153957044898
83.199862265544,13.9029209545182,12000,19.671614155102
80.441879116176,15.6463740645703,12000,19.2025641795918
77.506506545256,17.3898271746225,12000,18.7259182530612
74.435980129344,19.1332802846746,12000,18.2511713142857
71.226076310784,20.8767333947267,12000,17.7792728571429
67.876795089576,22.6201865047789,12000,17.2978794612245
64.375465792752,24.363639614831,12000,16.7880012489796
60.713641305,26.1070927248831,12000,16.2268503673469
56.946227875848,27.8505458349352,12000,15.6163258040816
53.09011973592,29.5939989449873,12000,14.9488316081633
49.145316885216,31.2927481291407,12000,14.2139233469388
45.111819323736,33.0362012391928,12000,13.4097020326531
41.01074483976,34.779654349245,12000,12.5437636163265
36.812528529696,36.5231074592971,12000,11.6066131591837
32.5213939512,38.2665605693492,12000,10.5944526857143
28.124670431304,40.0100136794013,12000,9.50063573877551
23.643475758288,41.7534667894534,12000,8.33275826938775
19.065139259184,43.4969198995056,12000,7.08987078367347
14.427672952896,45.2403730095577,12000,5.78716518367347
9.705735493488,46.9838261196098,12000,4.43603539591837
4.907773996272,48.7272792296619,12000,3.09250155918367
-0.004223557656,50.4260284138153,12000,1.87999787755102
